,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,repay_fail
10550,13750,36,15.62,489.58,6,MORTGAGE,66675,0,home_improvement,17611.14714,14000.0,3611.15,3295.55,0
10551,10000,36,7.49,311.02,10,MORTGAGE,102000,1,debt_consolidation,11158.06965,10000.0,1158.07,2181.03,0
10552,7925,36,15.27,275.78,4,RENT,30000,0,credit_card,9951.773707,7925.0,2026.77,580.3,0
10553,17975,36,13.92,614.47,7,OWN,100000,0,debt_consolidation,21593.76711,18000.0,3593.77,7476.66,0
10554,4800,36,9.62,154.03,0,RENT,86000,1,credit_card,4913.028012,4800.0,113.03,4605.93,0
10555,11550,60,11.11,251.76,2,MORTGAGE,43200,1,wedding,5515.54,3147.78,1886.62,29.0,1
10556,7950,36,8.59,252.89,8,MORTGAGE,40000,0,debt_consolidation,9103.83688,8000.0,1103.84,256.67,0
10557,23900,60,17.06,597.24,6,RENT,80000,1,debt_consolidation,28425.9623,24000.0,4425.96,20673.21,0
10558,15000,36,11.83,497.01,2,MORTGAGE,64500,0,debt_consolidation,17467.75264,15000.0,2467.75,42.91,0
10559,10000,36,14.61,344.76,5,RENT,45600,0,debt_consolidation,11445.16174,10000.0,1445.16,13.49,0
10560,14769,36,10.75,489.31,3,RENT,48564,1,debt_consolidation,12350.41,9613.12,2429.78,300.89,1
10561,5000,36,11.49,164.86,10,MORTGAGE,140000,0,home_improvement,5270.253983,5000.0,270.25,4449.64,0
10562,4500,36,17.27,161.05,1,RENT,42000,0,credit_card,5507.127762,4500.0,1007.13,182.85,0
10563,9000,36,8.49,291.96,8,MORTGAGE,45000,1,debt_consolidation,9927.022803,9250.0,677.02,6723.3,0
10564,35000,36,10.65,1140.07,6,MORTGAGE,225000,1,debt_consolidation,35865.92,29516.29,6328.84,1542.02,1
10565,7900,36,7.51,248.89,10,OWN,90000,0,credit_card,8914.494851,8000.0,914.49,1723.01,0
10566,19975,36,14.17,685.21,6,MORTGAGE,95000,1,debt_consolidation,24359.56958,20000.0,4359.57,1190.73,0
10567,14700,36,7.66,458.35,4,MORTGAGE,144000,1,major_purchase,16500.29269,14700.0,1800.29,483.32,0
10568,21250,60,12.69,480.14,10,RENT,56508,1,debt_consolidation,26821.81137,21250.0,5571.81,12436.45,0
10569,550,36,7.43,77.69,10,MORTGAGE,522000,0,other,2573.52762,2500.0,73.53,2263.15,0
10570,18000,60,20.62,483.13,0,MORTGAGE,73000,1,debt_consolidation,27147.07776,18000.0,9147.08,9275.2,0
10571,15175,36,15.95,534.02,10,MORTGAGE,123000,1,credit_card,18980.40811,15200.0,3780.41,4593.29,0
10572,7963,36,11.49,263.78,2,RENT,92004,1,other,9259.836962,8000.0,1259.84,1727.2,0
10573,12000,36,6.62,368.45,5,MORTGAGE,158367,1,home_improvement,12772.44794,12000.0,772.45,7991.38,0
10574,2500,36,15.65,87.47,0,RENT,19500,0,other,3148.697912,2500.0,648.7,95.22,0
10575,10000,36,6.92,308.41,10,OWN,100000,0,debt_consolidation,11102.57365,10000.0,1102.57,315.14,0
10576,5463,36,8.0,172.35,5,OWN,60400,0,credit_card,6204.55462,5500.0,704.55,188.2,0
10577,1775,36,13.75,102.17,8,OWN,7062,0,educational,3638.306433,3000.0,638.31,245.24,0
10578,7000,36,8.9,222.28,0,RENT,75000,1,moving,7913.867728,7000.0,913.87,2360.51,0
10579,14400,36,5.42,434.31,2,MORTGAGE,83199,0,debt_consolidation,15634.83153,14400.0,1234.83,441.08,0
10580,19725,60,12.42,449.15,10,MORTGAGE,80000,1,debt_consolidation,25241.99672,20000.0,5242.0,11335.71,0
10581,19159,36,6.91,616.72,10,MORTGAGE,165000,1,debt_consolidation,22192.05138,20000.0,2192.05,1848.47,0
10582,21575,36,13.85,736.65,10,MORTGAGE,77248,1,debt_consolidation,24717.92988,21600.0,3117.93,14420.32,0
10583,9500,36,6.17,305.0,1,RENT,60000,0,credit_card,10980.12374,10000.0,980.12,310.34,0
10584,24700,60,11.99,555.99,10,MORTGAGE,97000,1,credit_card,32424.54,25000.0,7424.54,10194.7,0
10585,24790,60,12.69,564.87,10,MORTGAGE,44828,1,debt_consolidation,21437.34,3478.85,2722.18,564.87,1
10586,11650,36,11.48,417.88,3,OTHER,41600,1,debt_consolidation,9791.95,7626.35,2165.6,151.36,1
10587,34526,60,10.37,750.04,2,MORTGAGE,74000,1,debt_consolidation,39632.69908,35000.0,4632.7,2789.48,0
10588,16975,36,11.58,825.34,8,OTHER,96640,1,debt_consolidation,28564.74585,24999.99,3564.76,13.89,0
10589,15645,36,13.92,682.74,10,RENT,84000,1,credit_card,24578.54931,20000.0,4578.55,702.2,0
10590,5500,36,12.69,184.5,1,RENT,20000,0,debt_consolidation,6636.081911,5500.0,1136.08,562.86,0
10592,10000,36,15.58,349.51,2,RENT,50784,1,wedding,12582.85992,10000.0,2582.86,372.02,0
10593,14940,36,14.26,514.59,0,RENT,100000,0,other,18526.24311,14999.99,3526.25,566.18,0
10594,3971,36,12.21,233.21,0,RENT,10000,0,educational,8380.938485,7000.0,1380.94,1156.12,0
10595,13000,36,9.25,414.92,9,MORTGAGE,68000,1,credit_card,4187.36,2915.98,811.46,414.92,1
10596,19575,36,9.91,631.61,3,MORTGAGE,60000,1,wedding,22661.16257,19600.0,3061.16,3727.25,0
10597,14100,36,6.03,429.15,6,RENT,83203,1,debt_consolidation,14960.90859,14100.0,860.91,4671.12,0
10598,3000,36,10.75,97.87,10,RENT,43000,0,vacation,891.46,585.31,196.61,97.87,1
10599,9425,36,7.88,297.17,5,RENT,41000,0,debt_consolidation,10698.89632,9500.0,1198.9,316.56,0
10600,6000,36,6.17,183.0,10,MORTGAGE,80004,0,other,6463.715303,6000.0,463.72,2992.1,0
10601,23750,36,10.37,778.59,0,MORTGAGE,268000,1,credit_card,27525.5676,24000.0,3525.57,9624.63,0
10602,7975,36,7.49,248.82,5,RENT,36996,0,debt_consolidation,8583.242798,8000.0,583.24,5358.88,0
10603,7975,36,10.59,260.36,2,RENT,48000,1,debt_consolidation,9234.244143,8000.0,1234.24,1664.15,0
10604,10000,36,8.49,315.63,10,RENT,35000,0,credit_card,10768.09047,10000.0,768.09,6646.33,0
10605,5000,60,11.11,108.99,0,MORTGAGE,30000,1,major_purchase,6424.173499,5000.0,1424.17,1647.77,0
10606,1500,36,7.51,46.67,0,RENT,45000,0,vacation,1564.951828,1500.0,64.95,25.56,0
10607,9125,36,11.86,304.96,0,RENT,66000,0,debt_consolidation,10931.7224,9200.0,1731.72,209.26,0
10608,7000,60,10.99,152.17,0,OWN,27000,0,home_improvement,8576.897818,7000.0,1576.9,4025.57,0
10609,3725,36,14.11,410.75,1,MORTGAGE,45000,1,credit_card,14060.81561,4486.36,2043.41,804.25,1
10610,4750,36,8.49,157.82,10,RENT,60000,1,home_improvement,5681.296206,5000.0,681.3,181.1,0
10611,22346,60,13.49,563.04,4,MORTGAGE,93996,1,debt_consolidation,33654.06315,24475.0,9179.06,167.3,0
10612,18000,60,16.89,446.29,4,MORTGAGE,75000,1,debt_consolidation,26648.25004,18000.0,8648.25,3441.17,0
10613,18750,60,11.12,414.25,10,MORTGAGE,63600,1,debt_consolidation,4968.36,2996.99,1955.05,414.25,1
10614,34993,60,16.4,858.59,10,OWN,76000,1,debt_consolidation,10297.35,4042.09,5172.5,200.33,1
10615,5000,60,15.57,120.46,2,RENT,19760,1,debt_consolidation,7221.89,5000.0,2221.89,476.13,0
10616,19620,60,11.86,443.48,3,RENT,50000,1,wedding,26015.70357,20000.0,6015.7,7425.83,0
10617,7925,36,11.86,265.18,3,RENT,28000,1,house,9033.820768,8000.0,1033.82,5070.88,0
10618,6450,36,10.37,209.25,2,MORTGAGE,126000,0,debt_consolidation,7299.18398,6450.0,849.18,3326.74,0
10619,12000,36,16.29,423.61,5,MORTGAGE,72000,0,debt_consolidation,15249.70717,12000.0,3249.71,429.45,0
10620,27407,60,11.99,622.71,10,MORTGAGE,90000,1,debt_consolidation,35097.61663,28000.0,7097.62,12890.26,0
10621,4200,60,14.91,99.72,1,RENT,42000,0,other,5998.880558,4200.0,1783.88,0.68,0
10622,12550,60,15.33,301.95,10,MORTGAGE,48000,0,credit_card,13688.11927,12600.0,1088.12,11884.52,0
10623,14925,36,6.17,455.2,0,MORTGAGE,130000,1,home_improvement,16387.69079,14925.0,1462.69,463.54,0
10624,14475,36,8.88,476.16,5,MORTGAGE,43000,1,debt_consolidation,17108.3988,15000.0,2108.4,2380.59,0
10625,1800,36,7.14,55.7,0,RENT,35000,0,moving,1869.297763,1800.0,69.3,1535.73,0
10626,1000,36,17.99,36.15,1,RENT,24000,1,debt_consolidation,159.25,86.03,58.23,87.3,1
10627,13421,36,14.96,467.71,10,MORTGAGE,95620,1,debt_consolidation,16803.1833,13500.0,3303.18,1858.22,0
10628,11000,60,16.69,271.55,2,RENT,26952,1,small_business,3269.39,1257.31,1446.79,271.55,1
10629,12000,36,7.29,372.12,2,RENT,22452,1,debt_consolidation,13396.25366,12000.0,1396.25,392.85,0
10630,4842,36,16.95,178.14,8,MORTGAGE,50000,1,debt_consolidation,6133.741174,4999.99,1133.75,2573.32,0
10631,7500,60,13.35,172.0,1,RENT,62000,1,debt_consolidation,3955.02,2296.96,1642.25,172.0,1
10632,12825,36,11.48,428.59,8,MORTGAGE,100000,0,credit_card,13124.76,13000.0,124.76,13126.51,0
10633,8000,36,16.4,296.99,3,RENT,49600,0,debt_consolidation,9605.542913,8400.0,1205.54,6346.24,0
10634,22795,60,15.23,597.78,4,RENT,60000,1,debt_consolidation,19475.95,9754.96,7557.58,597.78,1
10636,7825,60,9.99,166.22,6,RENT,36000,1,other,9587.083217,7825.0,1762.08,3777.0,0
10637,12475,60,13.49,287.56,2,MORTGAGE,24960,1,credit_card,17152.02,12500.0,4652.02,2486.46,0
10638,9927,36,13.16,405.25,4,RENT,74500,0,debt_consolidation,1617.92,1110.71,507.21,405.25,1
10639,10575,36,10.65,358.31,10,MORTGAGE,82500,1,debt_consolidation,12331.19969,11000.0,1331.2,6614.28,0
10640,11921,36,7.29,372.12,3,RENT,70000,0,debt_consolidation,12984.88708,12000.0,984.89,7049.17,0
10641,11750,36,10.59,390.54,5,RENT,150000,0,debt_consolidation,13992.84567,12000.0,1992.85,469.38,0
10642,7000,36,6.76,215.38,10,MORTGAGE,52800,1,home_improvement,7484.849691,7000.0,484.85,4484.64,0
10643,5000,36,10.59,162.73,10,RENT,28800,1,car,5858.047647,5000.0,858.05,174.39,0
10644,15000,60,11.49,329.82,1,MORTGAGE,37000,0,debt_consolidation,5276.09,3186.12,2089.97,27.68,1
10645,16975,60,15.65,410.26,8,MORTGAGE,148000,1,credit_card,24614.89994,17000.0,7614.9,409.56,0
10646,13575,60,22.48,379.34,4,OWN,40000,1,debt_consolidation,5237.11,1651.9,2881.1,379.34,1
10647,14975,60,16.49,368.69,2,RENT,48716,1,debt_consolidation,19126.35,12201.96,6924.39,368.69,1
10648,20000,60,13.43,459.48,6,MORTGAGE,100000,1,small_business,26664.67101,20000.0,6664.67,4001.55,0
10649,2400,36,10.74,78.28,10,MORTGAGE,91000,1,credit_card,2803.855162,2400.0,403.86,540.63,0
10650,425,36,14.38,30.93,2,RENT,29000,0,other,489.6,328.14,134.76,30.93,1
10651,9975,60,13.72,231.24,2,RENT,40000,0,debt_consolidation,13793.62,10000.0,3793.62,2035.5,0
10652,4800,36,13.57,163.05,5,RENT,66000,0,other,5900.139505,4800.0,1070.14,176.94,0
10653,310,36,11.54,659.91,0,MORTGAGE,96000,0,small_business,18930.34,4882.92,2283.17,200.01,1
10654,3250,36,14.59,112.02,2,RENT,28000,0,credit_card,3663.576403,3250.0,413.58,2433.09,0
10655,3500,36,11.86,116.02,1,RENT,30000,1,debt_consolidation,4115.920323,3500.0,615.92,1226.09,0
10656,1525,36,11.89,50.58,10,OWN,98736,0,car,1044.94,776.98,230.42,50.58,1
10657,24975,60,14.79,592.0,5,MORTGAGE,159996,1,debt_consolidation,35519.65,25000.0,10519.65,591.65,0
10658,15000,36,11.99,498.15,10,MORTGAGE,120000,1,moving,17933.09884,15000.0,2933.1,500.52,0
10659,29975,60,15.65,723.98,5,MORTGAGE,109200,1,home_improvement,36330.05611,30000.0,6330.06,24038.98,0
10660,6200,36,7.9,195.57,6,RENT,21000,0,debt_consolidation,6963.847889,6250.0,713.85,885.07,0
10661,7400,36,17.56,265.9,3,MORTGAGE,35004,0,debt_consolidation,2924.26,1859.88,1054.9,265.9,1
10662,4800,36,14.54,165.32,3,MORTGAGE,117000,1,wedding,5951.266701,4800.0,1151.27,168.59,0
10663,9000,60,10.74,194.52,4,MORTGAGE,38792,0,credit_card,10838.903,9000.0,1838.9,5588.67,0
10664,12975,60,13.06,296.19,0,RENT,27996,1,debt_consolidation,14717.56659,13000.0,1702.57,11186.53,0
10665,17000,60,16.4,417.03,3,RENT,45000,1,major_purchase,25021.68157,17000.0,8021.68,416.91,0
10666,5900,36,7.74,187.32,6,MORTGAGE,90000,0,debt_consolidation,6743.839952,6000.0,743.84,192.34,0
10667,7450,36,12.87,252.25,1,RENT,37920,0,debt_consolidation,9078.293274,7500.0,1578.29,507.77,0
10668,3000,36,7.05,92.7,5,RENT,38000,0,credit_card,3194.108334,3000.0,194.11,3.99,0
10669,15975,60,18.39,409.7,1,RENT,51000,1,other,19253.98,11203.28,8050.7,409.7,1
10670,6000,36,7.51,186.67,10,MORTGAGE,31000,1,credit_card,6178.414452,6000.0,178.41,5433.98,0
10671,4822,36,12.21,299.84,4,RENT,75000,1,debt_consolidation,10793.96693,8999.99,1793.97,304.88,0
10672,7000,36,9.91,225.58,10,RENT,73882,0,debt_consolidation,8120.660002,7000.0,1120.66,236.31,0
10673,5600,60,13.98,130.25,5,RENT,84000,0,car,7443.440368,5600.0,1843.44,67.07,0
10674,5000,36,9.99,161.32,4,RENT,75000,1,debt_consolidation,5259.047048,5000.0,259.05,613.71,0
10675,5725,36,9.32,191.69,10,MORTGAGE,57000,0,moving,6885.789918,6000.0,885.79,967.01,0
10676,3500,36,6.62,107.47,8,RENT,69996,1,other,3868.64,3500.0,368.64,114.62,0
10677,3725,36,8.49,117.58,3,RENT,120000,0,credit_card,4232.545844,3725.0,507.55,138.06,0
10678,5000,36,16.0,175.79,4,MORTGAGE,50700,1,medical,2812.34,1924.31,877.29,175.79,1
10679,3200,36,10.99,104.75,3,RENT,84000,1,major_purchase,1397.24,948.49,304.5,104.75,1
10680,21392,36,6.54,736.02,0,MORTGAGE,60400,1,debt_consolidation,26484.90719,24000.0,2484.91,2211.66,0
10681,2200,36,12.42,73.52,10,MORTGAGE,65000,1,vacation,2222.88,2200.0,22.88,2223.38,0
10682,8000,36,10.99,261.88,5,RENT,20000,1,major_purchase,9424.96097,8000.0,1424.96,554.26,0
10683,6475,36,6.17,198.25,4,RENT,33000,0,debt_consolidation,6802.2334,6500.0,302.23,224.13,0
10684,2631,36,13.24,118.34,3,RENT,57000,0,debt_consolidation,4259.987396,3500.0,759.99,128.71,0
10685,19050,36,17.39,716.95,4,RENT,62000,1,small_business,0.0,0.0,0.0,0.0,1
10686,5000,36,11.12,180.38,9,MORTGAGE,36396,0,debt_consolidation,6494.029347,5500.0,994.03,202.52,0
10687,9975,36,12.23,333.25,9,OWN,57000,1,medical,11702.76499,10000.0,1686.1,4798.17,0
10688,11950,36,15.31,417.79,2,RENT,73558,1,small_business,15034.87423,12000.0,3034.87,834.22,0
10689,12973,36,20.11,623.4,0,RENT,60000,1,small_business,16472.87,10532.09,5048.91,623.4,1
10690,6000,36,14.65,206.97,0,MORTGAGE,57600,0,other,7450.730001,6000.0,1450.73,5.86,0
10691,14975,60,17.99,380.82,1,RENT,45000,0,debt_consolidation,21656.51,13866.06,7790.45,380.82,0
10692,10675,60,9.99,232.61,0,MORTGAGE,41880,1,debt_consolidation,13130.71999,10950.0,2180.72,6389.83,0
10693,24975,36,13.35,846.57,3,MORTGAGE,200000,1,debt_consolidation,29999.86631,25000.0,4999.87,9668.59,0
10694,17975,36,10.99,589.22,7,MORTGAGE,90722,1,debt_consolidation,19974.42022,18000.0,1974.42,7746.76,0
10695,9771,36,11.14,328.04,2,MORTGAGE,26004,0,credit_card,11810.05336,10000.0,1810.05,331.45,0
10696,24925,60,14.46,587.69,10,RENT,110004,1,debt_consolidation,31794.68674,25000.0,6794.69,16564.95,0
10697,29984,60,13.49,690.15,10,MORTGAGE,189996,1,debt_consolidation,33484.33963,30000.0,3484.34,26595.62,0
10698,11900,36,10.99,392.83,10,RENT,72324,0,debt_consolidation,14121.72301,12000.0,2121.72,1596.76,0
10699,22800,36,11.49,758.34,10,MORTGAGE,89000,1,debt_consolidation,20557.08,13072.17,3609.2,51.34,1
10700,16650,36,12.18,566.1,10,MORTGAGE,63504,0,debt_consolidation,7452.51,4991.45,2449.77,240.0,1
10701,11200,36,6.62,343.89,6,RENT,61200,1,credit_card,12130.51001,11200.0,930.51,5609.73,0
10702,2025,60,6.54,39.66,6,MORTGAGE,72586,1,debt_consolidation,2375.6,2025.0,350.6,291.44,0
10703,8000,36,10.74,260.93,5,RENT,75000,1,debt_consolidation,9127.140084,8000.0,1127.14,3922.27,0
10704,225,36,11.54,19.8,0,RENT,5000,0,other,682.1189695,600.0,82.12,346.01,0
10705,14975,36,6.99,463.09,5,RENT,100000,1,debt_consolidation,16644.49316,15000.0,1644.49,2301.07,0
10706,4600,36,6.39,140.76,3,MORTGAGE,120000,0,car,5067.550852,4600.0,467.55,148.27,0
10707,13436,36,7.51,420.0,4,MORTGAGE,100000,1,credit_card,15048.48355,13500.0,1548.48,3332.21,0
10708,19200,60,15.28,459.6,8,MORTGAGE,59000,0,debt_consolidation,27380.82189,19200.01,8180.81,3964.77,0
10709,5025,36,13.43,170.36,2,RENT,40000,1,debt_consolidation,5995.192373,5025.0,970.19,304.92,0
10710,6000,36,8.94,190.63,10,MORTGAGE,60000,0,other,6738.086781,6000.0,738.09,2553.74,0
10711,5000,60,17.56,125.78,10,OWN,80000,1,car,4311.03,2195.9,1934.15,125.78,1
10712,10000,36,6.62,307.04,4,MORTGAGE,57664,0,medical,10643.44284,10000.0,643.44,6656.81,0
10713,31522,60,18.62,900.62,6,MORTGAGE,200000,1,home_improvement,48492.18651,35000.0,13492.19,22393.94,0
10714,8750,36,11.49,296.75,10,MORTGAGE,110000,0,debt_consolidation,4492.7,3082.5,1071.17,307.54,1
10715,9000,36,13.85,306.94,0,MORTGAGE,55000,1,debt_consolidation,10953.77667,9000.0,1953.78,2368.83,0
10716,10000,36,10.99,327.34,10,MORTGAGE,140000,1,home_improvement,11784.23223,10000.0,1784.23,345.82,0
10717,15000,60,8.9,310.65,8,RENT,64000,1,other,17059.29,13462.15,3597.14,310.65,0
10718,8975,36,6.62,276.34,5,MORTGAGE,84191,0,major_purchase,9350.776315,9000.0,350.78,6420.48,0
10719,10000,36,16.4,353.55,2,RENT,95400,1,debt_consolidation,12728.63604,10000.0,2728.64,379.37,0
10720,5500,60,15.58,132.53,4,RENT,25064,0,debt_consolidation,7951.359992,5500.0,2451.36,142.13,0
10721,34660,60,18.25,893.54,2,MORTGAGE,166300,1,debt_consolidation,53612.08994,35000.0,18612.09,893.23,0
10722,6000,36,7.88,218.97,2,RENT,42000,1,debt_consolidation,7882.895417,7000.0,882.9,225.24,0
10723,5640,36,10.08,807.62,4,MORTGAGE,95000,0,home_improvement,29074.28645,25000.0,4074.29,822.15,0
10724,11950,36,9.63,385.13,3,MORTGAGE,54996,0,debt_consolidation,13865.55882,12000.0,1865.56,403.69,0
10725,8000,36,10.75,260.97,3,RENT,18000,1,major_purchase,2124.77,1358.09,464.43,260.97,1
10726,7500,60,10.74,162.1,6,MORTGAGE,67000,1,debt_consolidation,9725.792827,7500.0,2225.79,161.89,0
10727,7000,60,14.17,163.5,4,RENT,54600,1,home_improvement,8642.433782,7000.0,1642.43,164.14,0
10728,6000,36,11.36,197.47,3,OWN,65000,0,debt_consolidation,2951.57,1773.57,591.33,394.94,1
10729,11750,36,8.49,378.76,3,RENT,42000,1,debt_consolidation,13285.88351,12000.0,1285.88,6099.85,0
10730,4500,36,8.9,142.89,10,MORTGAGE,50700,1,other,5051.236671,4500.0,551.24,1912.16,0
10731,17950,60,17.99,456.99,1,MORTGAGE,37000,1,debt_consolidation,20324.03688,18000.0,2324.04,16677.74,0
10732,19800,36,15.57,691.92,0,MORTGAGE,75000,1,debt_consolidation,21580.50106,19800.0,1780.5,43.81,0
10734,9920,36,11.86,331.48,3,RENT,83004,0,debt_consolidation,11512.76362,10000.0,1512.77,5240.13,0
10735,2000,36,14.61,68.96,1,RENT,24000,0,educational,2482.129585,2000.0,482.13,71.44,0
10736,20750,36,11.49,692.4,8,MORTGAGE,61000,1,debt_consolidation,24927.14229,21000.0,3927.14,754.3,0
10737,11980,36,15.65,419.84,4,MORTGAGE,190000,0,debt_consolidation,15115.241,12000.0,3115.24,448.39,0
10738,14975,36,13.98,512.52,8,RENT,48000,1,debt_consolidation,18452.44245,15000.0,3452.44,555.59,0
10739,2500,36,16.63,88.68,6,RENT,35736,0,other,370.7,163.81,101.36,88.68,1
10740,5500,60,14.79,130.24,3,RENT,31550,1,debt_consolidation,7345.862786,5500.0,1845.86,2922.51,0
10741,4719,36,9.76,353.71,2,RENT,83604,0,other,12733.17786,11000.0,1733.18,363.48,0
10742,16975,60,13.49,391.08,10,MORTGAGE,57000,1,credit_card,13687.8,8507.98,5163.32,391.08,1
10743,11750,36,7.49,373.22,8,OWN,80000,1,debt_consolidation,13412.89321,12000.0,1412.89,1852.88,0
10744,9575,36,12.23,319.92,3,OWN,48000,0,debt_consolidation,11274.55828,9600.0,1674.56,3921.45,0
10745,19876,36,13.48,678.49,3,MORTGAGE,114400,0,debt_consolidation,24160.91093,20000.0,4160.92,5868.19,0
10746,8000,36,17.27,286.3,6,RENT,32000,0,debt_consolidation,10306.7054,8000.0,2306.71,292.86,0
10747,5000,36,8.49,157.82,2,RENT,90000,0,wedding,5681.3,5000.0,681.3,177.5,0
10748,21000,60,17.06,522.59,2,MORTGAGE,84000,1,debt_consolidation,31354.64005,21000.0,10354.64,521.83,0
10749,19975,60,15.96,485.94,5,MORTGAGE,53920,1,credit_card,28355.44,20000.0,8355.44,7507.7,0
10750,35000,60,19.42,916.03,2,RENT,250000,1,debt_consolidation,52202.80996,35000.0,17202.81,16489.82,0
10751,22000,36,7.88,688.19,3,RENT,99996,1,major_purchase,24016.9295,22000.0,2016.93,5369.33,0
10752,8000,36,9.91,257.8,4,MORTGAGE,35000,0,debt_consolidation,9280.783048,8000.0,1280.78,269.38,0
10753,24925,36,16.0,878.94,5,MORTGAGE,120000,1,small_business,28968.19067,25000.0,3968.19,17557.48,0
10754,5000,36,9.99,161.32,6,MORTGAGE,60000,0,small_business,5807.205108,5000.0,807.21,171.32,0
10755,3050,36,13.16,253.28,1,RENT,36000,0,small_business,1673.3,1053.72,464.4,253.28,1
10756,7250,36,5.79,219.87,5,MORTGAGE,87800,1,credit_card,7900.185884,7250.0,650.19,1328.91,0
10757,4200,60,17.49,105.5,10,RENT,60000,1,other,6049.33,4022.92,1988.91,126.43,1
10758,2950,36,11.83,99.41,2,RENT,72000,0,other,3587.520017,3000.0,587.52,108.92,0
10759,7752,36,16.0,281.26,1,MORTGAGE,40000,1,small_business,10125.26121,8000.0,2125.26,298.99,0
10760,13750,60,13.06,314.42,0,MORTGAGE,55000,1,debt_consolidation,18859.27999,13800.0,5059.28,937.34,0
10761,20000,36,10.37,648.83,3,MORTGAGE,78000,1,credit_card,21405.33231,20000.0,1405.33,16219.7,0
10762,3500,36,12.42,116.96,0,RENT,66660,1,debt_consolidation,4210.275364,3500.0,710.28,122.02,0
10763,3000,36,9.99,96.79,10,MORTGAGE,86004,1,other,3484.520552,3000.0,484.52,102.43,0
10764,4206,36,7.29,139.55,5,RENT,33000,1,debt_consolidation,4978.461618,4500.0,478.46,1500.64,0
10765,17500,60,19.41,457.92,10,RENT,57828,1,debt_consolidation,22567.93875,17500.0,5067.94,13881.34,0
10766,2500,36,16.45,88.45,2,RENT,21996,0,other,3175.264097,2500.0,675.26,95.98,0
10767,4000,36,13.35,135.46,1,RENT,125000,1,debt_consolidation,4555.949868,4000.0,555.95,2663.89,0
10768,14000,36,6.92,431.77,0,RENT,56004,1,debt_consolidation,14882.56123,14000.0,882.56,3677.02,0
10769,8000,60,21.36,218.06,2,MORTGAGE,50000,1,home_improvement,13082.56,8000.0,5082.56,217.02,0
10770,9325,36,7.88,312.82,10,RENT,65004,1,debt_consolidation,11365.32199,10000.0,1271.48,26.33,0
10771,14700,36,12.68,503.11,1,RENT,118300,1,debt_consolidation,18429.17003,15000.0,3390.28,2832.55,0
10772,1500,36,8.94,47.66,0,RENT,52000,0,major_purchase,1715.643426,1500.0,215.64,51.71,0
10773,12850,36,8.94,413.03,5,MORTGAGE,56000,0,debt_consolidation,14206.05719,13000.0,1206.06,412.03,0
10774,17350,60,16.89,433.89,10,RENT,120000,1,major_purchase,24404.8309,17500.0,6904.83,9261.47,0
10775,3824,36,17.86,902.06,5,MORTGAGE,350000,0,home_improvement,39473.92,7537.97,4185.95,902.06,1
10776,7400,36,11.89,472.59,3,MORTGAGE,87950,1,small_business,17278.87107,14250.0,3028.87,287.5,0
10777,4500,36,13.49,152.69,0,OWN,19200,1,credit_card,5496.710001,4500.0,996.71,159.18,0
10778,10600,60,15.65,255.81,5,OWN,36000,1,debt_consolidation,12153.17198,10600.0,1553.17,9348.22,0
10779,31250,60,20.3,834.5,10,MORTGAGE,75000,1,debt_consolidation,33386.66092,31300.0,2086.66,30886.74,0
10780,5000,36,11.11,163.96,7,RENT,42000,1,debt_consolidation,5631.711937,5000.0,631.71,3021.17,0
10781,5200,36,14.65,179.37,3,OWN,107800,0,debt_consolidation,6472.309999,5200.0,1257.31,183.86,0
10782,15700,60,8.9,330.33,4,MORTGAGE,85200,0,car,16152.90285,15950.0,202.9,164.03,0
10783,5316,36,8.0,188.02,6,OWN,26500,1,debt_consolidation,6768.593006,6000.0,768.6,199.23,0
